StateRegionPCode,StateRegion,StateRegionMM,DistrictPCode,District,DistrictMM,TownshipPCode,Township,TownshipMM,VillageTractTownPCode,VillageTractTown,VillageTractTownMM,TotalVillageWards
MMR017,Ayeyarwady,ဧရာဝတီ,MMR017D006,Pyapon,ဖျာပုံ,MMR017024,Bogale,ဘိုကလေး,MMR017024057,Set San,စက်ဆန်း,31
MMR017,Ayeyarwady,ဧရာဝတီ,MMR017D006,Pyapon,ဖျာပုံ,MMR017024,Bogale,ဘိုကလေး,MMR017024058,Byu Sa Khan,ဗြူးစခန်း,4
MMR017,Ayeyarwady,ဧရာဝတီ,MMR017D006,Pyapon,ဖျာပုံ,MMR017024,Bogale,ဘိုကလေး,MMR017024059,Ka Ma Ka Lu,ကမကလူ,5
MMR017,Ayeyarwady,ဧရာဝတီ,MMR017D006,Pyapon,ဖျာပုံ,MMR017024,Bogale,ဘိုကလေး,MMR017024060,Sa Khan Gyi,စခန်းကြီး,2
MMR017,Ayeyarwady,ဧရာဝတီ,MMR017D006,Pyapon,ဖျာပုံ,MMR017024,Bogale,ဘိုကလေး,MMR017024061,Tha Pyay Kan,သပြေကန်,2
MMR017,Ayeyarwady,ဧရာဝတီ,MMR017D006,Pyapon,ဖျာပုံ,MMR017024,Bogale,ဘိုကလေး,MMR017024062,Paung Htei,ပေါင်းထယ်,6
MMR017,Ayeyarwady,ဧရာဝတီ,MMR017D006,Pyapon,ဖျာပုံ,MMR017024,Bogale,ဘိုကလေး,MMR017024063,Nga Pyay Ma,ငပြေမ,5
MMR017,Ayeyarwady,ဧရာဝတီ,MMR017D006,Pyapon,ဖျာပုံ,MMR017024,Bogale,ဘိုကလေး,MMR017024064,Daunt Gyi,ဒေါင့်ကြီး,16
MMR017,Ayeyarwady,ဧရာဝတီ,MMR017D006,Pyapon,ဖျာပုံ,MMR017024,Bogale,ဘိုကလေး,MMR017024065,Kha Naung,ခနောင်,9
MMR017,Ayeyarwady,ဧရာဝတီ,MMR017D006,Pyapon,ဖျာပုံ,MMR017024,Bogale,ဘိုကလေး,MMR017024066,Chaung Gyi Wa,ချောင်းကြီးဝ,5
MMR017,Ayeyarwady,ဧရာဝတီ,MMR017D006,Pyapon,ဖျာပုံ,MMR017024,Bogale,ဘိုကလေး,MMR017024067,Hpa Yar Chaung,ဘုရားချောင်း,5
MMR017,Ayeyarwady,ဧရာဝတီ,MMR017D006,Pyapon,ဖျာပုံ,MMR017024,Bogale,ဘိုကလေး,MMR017024068,Kyein Chaung Gyi,ကြိမ်ချောင်းကြီး,23
MMR017,Ayeyarwady,ဧရာဝတီ,MMR017D006,Pyapon,ဖျာပုံ,MMR017024,Bogale,ဘိုကလေး,MMR017024069,Kyun Thar Yar,ကျွန်းသာယာ,27
MMR017,Ayeyarwady,ဧရာဝတီ,MMR017D006,Pyapon,ဖျာပုံ,MMR017024,Bogale,ဘိုကလေး,MMR017024070,Aye Yar,အေရာ,12
MMR017,Ayeyarwady,ဧရာဝတီ,MMR017D006,Pyapon,ဖျာပုံ,MMR017024,Bogale,ဘိုကလေး,MMR017024071,Ka Don Ka Ni,ကဒုံကနိ,15
MMR017,Ayeyarwady,ဧရာဝတီ,MMR017D006,Pyapon,ဖျာပုံ,MMR017024,Bogale,ဘိုကလေး,MMR017024072,Htaw Paing,ထော်ပိုင်,16
MMR017,Ayeyarwady,ဧရာဝတီ,MMR017D006,Pyapon,ဖျာပုံ,MMR017024,Bogale,ဘိုကလေး,MMR017024073,Yae Kyaw Toe,ရေကျော်တိုး,15
MMR017,Ayeyarwady,ဧရာဝတီ,MMR017D006,Pyapon,ဖျာပုံ,MMR017024,Bogale,ဘိုကလေး,MMR017024074,Chaung Bye Gyi,ချောင်းဗြဲကြီး,9
MMR017,Ayeyarwady,ဧရာဝတီ,MMR017D006,Pyapon,ဖျာပုံ,MMR017024,Bogale,ဘိုကလေး,MMR017024075,Sat Kyun,ဆတ်ကျွန်း,24
MMR017,Ayeyarwady,ဧရာဝတီ,MMR017D006,Pyapon,ဖျာပုံ,MMR017024,Bogale,ဘိုကလေး,MMR017024076,Tha Yaw Chaung,သရော်ချောင်း,11
MMR017,Ayeyarwady,ဧရာဝတီ,MMR017D006,Pyapon,ဖျာပုံ,MMR017024,Bogale,ဘိုကလေး,MMR017024701,Bogale Town,ဘိုကလေး,10
MMR017,Ayeyarwady,ဧရာဝတီ,MMR017D006,Pyapon,ဖျာပုံ,MMR017025,Kyaiklat,ကျိုက်လတ်,MMR017025001,Kywe Ku Kha Yar Yoe,ကျွဲကူးခရားရိုး,10
MMR017,Ayeyarwady,ဧရာဝတီ,MMR017D006,Pyapon,ဖျာပုံ,MMR017025,Kyaiklat,ကျိုက်လတ်,MMR017025002,Hlaing Tar,လှိုင်းတာ,9
MMR017,Ayeyarwady,ဧရာဝတီ,MMR017D006,Pyapon,ဖျာပုံ,MMR017025,Kyaiklat,ကျိုက်လတ်,MMR017025003,Hpaung Yoe Chaung,ဖောင်ရိုးချောင်း,6
MMR017,Ayeyarwady,ဧရာဝတီ,MMR017D006,Pyapon,ဖျာပုံ,MMR017025,Kyaiklat,ကျိုက်လတ်,MMR017025004,Lay Ein Tan,လေးအိမ်တန်း,6
MMR017,Ayeyarwady,ဧရာဝတီ,MMR017D006,Pyapon,ဖျာပုံ,MMR017025,Kyaiklat,ကျိုက်လတ်,MMR017025005,Ka Taik,ကတိုက်,6
MMR017,Ayeyarwady,ဧရာဝတီ,MMR017D006,Pyapon,ဖျာပုံ,MMR017025,Kyaiklat,ကျိုက်လတ်,MMR017025006,Sin Tar,ဆင်တာ,7
MMR017,Ayeyarwady,ဧရာဝတီ,MMR017D006,Pyapon,ဖျာပုံ,MMR017025,Kyaiklat,ကျိုက်လတ်,MMR017025007,Yone Daunt,ရုံးဒေါင့်,5
MMR017,Ayeyarwady,ဧရာဝတီ,MMR017D006,Pyapon,ဖျာပုံ,MMR017025,Kyaiklat,ကျိုက်လတ်,MMR017025008,Taung Boet Gyi,တောင်ဘို့ကြီး,4
MMR017,Ayeyarwady,ဧရာဝတီ,MMR017D006,Pyapon,ဖျာပုံ,MMR017025,Kyaiklat,ကျိုက်လတ်,MMR017025009,Kyaung Su,ကျောင်းစု,5
MMR017,Ayeyarwady,ဧရာဝတီ,MMR017D006,Pyapon,ဖျာပုံ,MMR017025,Kyaiklat,ကျိုက်လတ်,MMR017025010,Kyon Kyaik,ကျုံကျိုက်,8
MMR017,Ayeyarwady,ဧရာဝတီ,MMR017D006,Pyapon,ဖျာပုံ,MMR017025,Kyaiklat,ကျိုက်လတ်,MMR017025011,Ein Yar Gyi,အိမ်ယာကြီး,6
